rank,name,mint_price,psa10_price,diff,url
2,ピカチュウ&ゼクロムGX [SM9 101/095],411111,635000,223889,https://pokeca-chart.com/sm9-101-095
52,ピカチュウV [s8a-G 001/015],104000,289800,185800,https://pokeca-chart.com/s8a-g-001-015
3,ミュウVMAX [s8 119/100],174000,291500,117500,https://pokeca-chart.com/s8-119-100
20,メガサーナイトex [M1S 092/063],54000,154000,100000,https://pokeca-chart.com/m1s-092-063
99,ピカチュウ(マスターボールミラー) [SV2a 025/165],68500,153000,84500,https://pokeca-chart.com/sv2a-025-165
85,ミュウex [SV2a 205/165],47000,115000,68000,https://pokeca-chart.com/sv2a-205-165
12,ミュウex [SV4a 347/190],86000,152000,66000,https://pokeca-chart.com/sv4a-347-190
68,バンギラスV [S5I 077/070],31666,85000,53334,https://pokeca-chart.com/s5i-077-070
53,メガオーダイルex [MC 763/742],40000,90000,50000,https://pokeca-chart.com/mc-763-742
88,ピカチュウex [sv8 132/106],88888,136246,47358,https://pokeca-chart.com/sv8-132-106
51,ミュウツーV [s10b 074/071],15000,60000,45000,https://pokeca-chart.com/s10b-074-071
81,ブラッキーex [sv8a 217/187],66999,108064,41065,https://pokeca-chart.com/sv8a-217-187
50,ロケット団のミュウツーex [M2a 237/193],28000,68114,40114,https://pokeca-chart.com/m2a-237-193
69,リザードンex [SV3 134/108],60000,100111,40111,https://pokeca-chart.com/sv3-134-108
6,ブラッキーV [S6a 085/069],62000,101000,39000,https://pokeca-chart.com/s6a-085-069
35,ミュウex [SV2a 208/165],14425,52519,38094,https://pokeca-chart.com/sv2a-208-165
41,シロナ [SM8b 153/150],27300,63750,36450,https://pokeca-chart.com/sm8b-153-150
1,グレイシアVMAX [S6a 091/069],118000,152000,34000,https://pokeca-chart.com/s6a-091-069
28,ソルガレオ&ルナアーラGX [SM11b 063/049],58500,90750,32250,https://pokeca-chart.com/sm11b-063-049
17,レシラム&ゼクロムGX [SM11b 064/049],30750,62066,31316,https://pokeca-chart.com/sm11b-064-049
46,ブラッキー(マスターボールミラー) [sv8a 092/187],16500,44480,27980,https://pokeca-chart.com/sv8a-092-187
39,サーフゴーex [sv3a 087/062],4300,30400,26100,https://pokeca-chart.com/sv3a-087-062
37,メガリザードンXex [M2a 223/193],9000,34733,25733,https://pokeca-chart.com/m2a-223-193
75,マツバの確信 [SV5K 097/071],5100,29800,24700,https://pokeca-chart.com/sv5k-097-071
95,ヒビキのホウオウex [sv9a 090/063],4000,28000,24000,https://pokeca-chart.com/sv9a-090-063
14,ルカリオVSTAR [S12a 226/172],5549,29500,23951,https://pokeca-chart.com/s12a-226-172
67,サンダーex [SV2a 204/165],17250,41000,23750,https://pokeca-chart.com/sv2a-204-165
65,オリジンディアルガV [S10D 075/067],7999,29700,21701,https://pokeca-chart.com/s10d-075-067
47,イーブイ(マスターボールミラー) [sv8a 125/187],2944,24333,21389,https://pokeca-chart.com/sv8a-125-187
54,グレイシアV [S6a 077/069],14980,36000,21020,https://pokeca-chart.com/s6a-077-069
23,フシギバナex [SV2a 200/165],19999,40900,20901,https://pokeca-chart.com/sv2a-200-165
24,ゲッコウガex [SV5a 090/066],50027,70538,20511,https://pokeca-chart.com/sv5a-090-066
61,ゼクロムex [sv11B 169/086],28000,46950,18950,https://pokeca-chart.com/sv11b-169-086
18,イーブイ [062/SV-P],10437,28450,18013,https://pokeca-chart.com/062-sv-p
94,ミミッキュ [SV4a 341/190],2160,18845,16685,https://pokeca-chart.com/sv4a-341-190
48,エーフィex [sv8a 211/187],9499,26140,16641,https://pokeca-chart.com/sv8a-211-187
36,オリジンディアルガVSTAR [S12a 260/172],10078,25500,15422,https://pokeca-chart.com/s12a-260-172
93,ミミッキュVMAX [S8b 234/184],6900,21150,14250,https://pokeca-chart.com/s8b-234-184
44,シロナのガブリアスex [sv9a 091/063],5888,19800,13912,https://pokeca-chart.com/sv9a-091-063
42,ニンフィア(マスターボールミラー) [sv8a 068/187],4500,17499,12999,https://pokeca-chart.com/sv8a-068-187
63,カイ [S12a 236/172],3944,16529,12585,https://pokeca-chart.com/s12a-236-172
80,イーブイex [sv8a 224/187],4999,17475,12476,https://pokeca-chart.com/sv8a-224-187
43,ブースター(マスターボールミラー) [sv8a 021/187],2597,14900,12303,https://pokeca-chart.com/sv8a-021-187
62,かがやくフシギバナ [s10b 004/071],1024,13090,12066,https://pokeca-chart.com/s10b-004-071
70,リーフィアVSTAR [S12a 210/172],4999,17000,12001,https://pokeca-chart.com/s12a-210-172
84,コルニの気合い [S5R 079/070],4100,15720,11620,https://pokeca-chart.com/s5r-079-070
8,シャワーズ(マスターボールミラー) [sv8a 030/187],2588,13597,11009,https://pokeca-chart.com/sv8a-030-187
77,フウロ [S4a 195/190],4200,13928,9728,https://pokeca-chart.com/s4a-195-190
19,メガアブソルex [M1L 089/063],3333,12444,9111,https://pokeca-chart.com/m1l-089-063
