rank,name,mint_price,psa10_price,diff,url
66,ラティアス&ラティオスGX [SM9 105/095],349999,852333,502334,https://pokeca-chart.com/sm9-105-095
1,ピカチュウ&ゼクロムGX [SM9 101/095],380000,659999,279999,https://pokeca-chart.com/sm9-101-095
13,ギラティナV [s11 111/100],185000,355000,170000,https://pokeca-chart.com/s11-111-100
61,メガゲッコウガex [M4 120/083],125000,283666,158666,https://pokeca-chart.com/m4-120-083
2,ミュウVMAX [s8 119/100],174000,291500,117500,https://pokeca-chart.com/s8-119-100
24,リーリエのピッピex [MC 765/742],120000,231500,111500,https://pokeca-chart.com/mc-765-742
27,メガサーナイトex [M1S 092/063],52666,160000,107334,https://pokeca-chart.com/m1s-092-063
84,アルセウス&ディアルガ&パルキアGX [SM12 100/095],74888,152900,78012,https://pokeca-chart.com/sm12-100-095
92,ミュウ [S8a 030/028],36400,110000,73600,https://pokeca-chart.com/s8a-030-028
6,ミュウex [SV4a 347/190],76985,150500,73515,https://pokeca-chart.com/sv4a-347-190
98,メガゲンガーex [M2a 240/193],69888,131995,62107,https://pokeca-chart.com/m2a-240-193
3,ブラッキーV [S6a 085/069],47300,107864,60564,https://pokeca-chart.com/s6a-085-069
71,ゼイユ [SV6 130/101],18250,73000,54750,https://pokeca-chart.com/sv6-130-101
87,ロケット団のミュウツーex [sv10 125/098],78000,131000,53000,https://pokeca-chart.com/sv10-125-098
69,リザードン [CLL 003/032],37192,90000,52808,https://pokeca-chart.com/cll-003-032
18,リーリエの全力 [SM11b 068/049],36400,84250,47850,https://pokeca-chart.com/sm11b-068-049
35,ピカチュウex [sv8 132/106],88888,136251,47363,https://pokeca-chart.com/sv8-132-106
45,ミュウツーV [s10b 074/071],16800,63000,46200,https://pokeca-chart.com/s10b-074-071
76,メガメガニウムex [MC 761/742],32000,78000,46000,https://pokeca-chart.com/mc-761-742
97,ピカチュウ [SM11b 054/049],26500,70000,43500,https://pokeca-chart.com/sm11b-054-049
60,ミュウV [s8 106/100],30000,71000,41000,https://pokeca-chart.com/s8-106-100
75,ミュウex [SV2a 208/165],13083,52519,39436,https://pokeca-chart.com/sv2a-208-165
8,ロケット団のミュウツーex [M2a 237/193],29625,68114,38489,https://pokeca-chart.com/m2a-237-193
28,ソルガレオ&ルナアーラGX [SM11b 063/049],58500,95000,36500,https://pokeca-chart.com/sm11b-063-049
68,リザードンex [SV3 134/108],60000,93000,33000,https://pokeca-chart.com/sv3-134-108
38,チラチーノex [M4 117/083],4550,35800,31250,https://pokeca-chart.com/m4-117-083
21,サーフゴーex [sv3a 087/062],4233,30400,26167,https://pokeca-chart.com/sv3a-087-062
67,ルカリオVSTAR [S12a 226/172],4900,30120,25220,https://pokeca-chart.com/s12a-226-172
95,イーブイ [MC 755/742],63533,88000,24467,https://pokeca-chart.com/mc-755-742
16,メガフラエッテex [M4 115/083],1700,24000,22300,https://pokeca-chart.com/m4-115-083
37,フシギバナex [SV2a 200/165],18888,40500,21612,https://pokeca-chart.com/sv2a-200-165
12,ゲッコウガex [SV5a 090/066],50028,71500,21472,https://pokeca-chart.com/sv5a-090-066
81,ルチアのアピール [SV7a 091/064],26500,46785,20285,https://pokeca-chart.com/sv7a-091-064
4,メイ [SM11b 067/049],60000,79600,19600,https://pokeca-chart.com/sm11b-067-049
58,ゼクロムex [sv11B 169/086],28000,46514,18514,https://pokeca-chart.com/sv11b-169-086
94,ミミッキュ [SV4a 341/190],1900,19500,17600,https://pokeca-chart.com/sv4a-341-190
20,イーブイ [062/SV-P],10999,28500,17501,https://pokeca-chart.com/062-sv-p
41,ニンフィア [070/SV-P],10333,27000,16667,https://pokeca-chart.com/070-sv-p
11,かがやくイーブイ [s10b 055/071],1777,17800,16023,https://pokeca-chart.com/s10b-055-071
59,ラフレシアGX [SM11b 062/049],7444,21600,14156,https://pokeca-chart.com/sm11b-062-049
23,グレイシアVSTAR [S12a 217/172],4715,18075,13360,https://pokeca-chart.com/s12a-217-172
54,いたずら好きのピチュー [214/S-P],3847,16900,13053,https://pokeca-chart.com/214-s-p
44,ミミッキュVMAX [S8b 234/184],6950,20000,13050,https://pokeca-chart.com/s8b-234-184
36,ニンフィア(マスターボールミラー) [sv8a 068/187],4500,17400,12900,https://pokeca-chart.com/sv8a-068-187
43,オリジンディアルガVSTAR [S12a 260/172],10230,22989,12759,https://pokeca-chart.com/s12a-260-172
85,カイ [S12a 236/172],3944,16529,12585,https://pokeca-chart.com/s12a-236-172
55,リーフィアex [sv8a 200/187],9217,21800,12583,https://pokeca-chart.com/sv8a-200-187
78,メガスターミーex [M3 111/080],4999,17500,12501,https://pokeca-chart.com/m3-111-080
46,かがやくフシギバナ [s10b 004/071],1066,12999,11933,https://pokeca-chart.com/s10b-004-071
22,ガラルの仲間たち [S8b 258/184],4500,15963,11463,https://pokeca-chart.com/s8b-258-184
80,ゼラオラVMAX [S12a 219/172],3149,14600,11451,https://pokeca-chart.com/s12a-219-172
53,ロケット団のニドキングex [sv10 126/098],9299,20500,11201,https://pokeca-chart.com/sv10-126-098
57,ルリナ [S4 111/100],4200,15000,10800,https://pokeca-chart.com/s4-111-100
42,ブースター(マスターボールミラー) [sv8a 021/187],2597,13378,10781,https://pokeca-chart.com/sv8a-021-187
100,メガラティアスex [M1S 088/063],4300,14725,10425,https://pokeca-chart.com/m1s-088-063
79,ライコウV [S12a 218/172],2999,12300,9301,https://pokeca-chart.com/s12a-218-172
65,パラソルおねえさん [sv3a 084/062],1200,10099,8899,https://pokeca-chart.com/sv3a-084-062
77,ヒスイゾロアークVSTAR [S12a 234/172],3199,11800,8601,https://pokeca-chart.com/s12a-234-172
72,ザシアンV [S12a 225/172],1450,9999,8549,https://pokeca-chart.com/s12a-225-172
34,イーユイex [SV2D 092/071],3500,11999,8499,https://pokeca-chart.com/sv2d-092-071
7,デカヌチャンex [SV2D 093/071],3627,11999,8372,https://pokeca-chart.com/sv2d-093-071
49,ラジュルネ [SM8b 158/150],4999,13300,8301,https://pokeca-chart.com/sm8b-158-150
31,メガフシギバナex [M1L 087/063],6865,15046,8181,https://pokeca-chart.com/m1l-087-063
52,ツツジ [S12a 242/172],1111,9277,8166,https://pokeca-chart.com/s12a-242-172
64,ナンジャモのハラバリーex [sv9 130/100],3655,11650,7995,https://pokeca-chart.com/sv9-130-100
82,ビワ [sv8a 197/187],799,8500,7701,https://pokeca-chart.com/sv8a-197-187
15,テツノイサハex [SV5M 093/071],2290,9900,7610,https://pokeca-chart.com/sv5m-093-071
91,ミカンのまなざし [sv8 129/106],840,8250,7410,https://pokeca-chart.com/sv8-129-106
5,ブライア [sv7 132/102],1777,8888,7111,https://pokeca-chart.com/sv7-132-102
32,ローラースケーター [SM11a 073/064],2999,10000,7001,https://pokeca-chart.com/sm11a-073-064
73,カミツオロチex [sv7 127/102],2000,8980,6980,https://pokeca-chart.com/sv7-127-102
83,タケルライコex [SV5K 095/071],5555,12100,6545,https://pokeca-chart.com/sv5k-095-071
14,ドラピオンV [S12a 227/172],777,7000,6223,https://pokeca-chart.com/s12a-227-172
47,モモワロウex [sv6a 090/064],2000,7500,5500,https://pokeca-chart.com/sv6a-090-064
33,ダークパッチ [S10a 098/071],1100,4588,3488,https://pokeca-chart.com/s10a-098-071
