rank,name,mint_price,psa10_price,diff,url
65,ブラッキーVMAX [S6a 095/069],480000,895000,415000,https://pokeca-chart.com/s6a-095-069
83,ピカチュウ [CP3 010/032],375000,780100,405100,https://pokeca-chart.com/cp3-010-032
21,メガリザードンXex [M2 116/080],229999,604000,374001,https://pokeca-chart.com/m2-116-080
4,Pikachu with Grey Felt Hat [SVP EN 085],173000,537777,364777,https://pokeca-chart.com/svp-en-085
1,アイリス (1ed) [BW9 082/076],80000,370000,290000,https://pokeca-chart.com/bw9-082-076
45,レッドのピカチュウ [270/SM-P],68500,230000,161500,https://pokeca-chart.com/270-sm-p
2,リザードン [CP6 011/087],68000,226999,158999,https://pokeca-chart.com/cp6-011-087
3,ルギアV [s12 110/098],130000,224900,94900,https://pokeca-chart.com/s12-110-098
67,ピカチュウ(マスターボールミラー) [SV2a 025/165],59555,153833,94278,https://pokeca-chart.com/sv2a-025-165
52,メガカイリューex [M2a 250/193],55555,132000,76445,https://pokeca-chart.com/m2a-250-193
59,ミュウex [SV4a 347/190],87000,155000,68000,https://pokeca-chart.com/sv4a-347-190
18,カスミのおねがい [SM11 104/094],23000,90000,67000,https://pokeca-chart.com/sm11-104-094
90,メガゲンガーex [M2a 240/193],71830,135660,63830,https://pokeca-chart.com/m2a-240-193
15,ピカチュウ [SV4a 236/190],11111,70700,59589,https://pokeca-chart.com/sv4a-236-190
25,メイのはげまし [M3 115/080],20710,75000,54290,https://pokeca-chart.com/m3-115-080
79,トウホクのピカチュウ [260/SV-P],18000,68250,50250,https://pokeca-chart.com/260-sv-p
57,バンギラスV [S5I 077/070],32800,80000,47200,https://pokeca-chart.com/s5i-077-070
95,名探偵ピカチュウ [098/SV-P],34166,80500,46334,https://pokeca-chart.com/098-sv-p
27,レッドの挑戦 [SM12a 201/173],30000,72000,42000,https://pokeca-chart.com/sm12a-201-173
76,エーフィV [S6a 081/069],19500,54451,34951,https://pokeca-chart.com/s6a-081-069
7,エーフィVMAX [189/S-P],56300,89000,32700,https://pokeca-chart.com/189-s-p
91,ミュウツー [CLK 014/032],7500,34180,26680,https://pokeca-chart.com/clk-014-032
13,カメックスex [SV2a 202/165],23500,50000,26500,https://pokeca-chart.com/sv2a-202-165
6,スターミーV [S9a 083/067],15000,38500,23500,https://pokeca-chart.com/s9a-083-067
14,ひかるコイキング [S8a-P 010/025],22278,45595,23317,https://pokeca-chart.com/s8a-p-010-025
19,ギラティナVSTAR [s11 125/100],9300,32000,22700,https://pokeca-chart.com/s11-125-100
96,ナツメの暗示 [SM9 109/095],7988,30000,22012,https://pokeca-chart.com/sm9-109-095
78,ピカチュウVMAX [S8b 223/184],19900,40500,20600,https://pokeca-chart.com/s8b-223-184
74,サナ [S7R 077/067],7900,28000,20100,https://pokeca-chart.com/s7r-077-067
89,ピカチュウ [001/SV-P],4687,24150,19463,https://pokeca-chart.com/001-sv-p
44,カスミのコダック [sv9a 071/063],4599,23000,18401,https://pokeca-chart.com/sv9a-071-063
31,イーブイ [062/SV-P],13000,31060,18060,https://pokeca-chart.com/062-sv-p
69,ガブリアスV [S9a 084/067],6400,23928,17528,https://pokeca-chart.com/s9a-084-067
61,ミュウツー [SV2a 183/165],3965,20000,16035,https://pokeca-chart.com/sv2a-183-165
23,メガピクシーex [M3 112/080],3000,17500,14500,https://pokeca-chart.com/m3-112-080
71,シロナのガブリアスex [sv9a 087/063],42500,57000,14500,https://pokeca-chart.com/sv9a-087-063
36,スグリ [SV6 129/101],2800,16950,14150,https://pokeca-chart.com/sv6-129-101
32,ソウブレイズex [sv8a 203/187],2110,16147,14037,https://pokeca-chart.com/sv8a-203-187
82,フーディンex [SV2a 203/165],7000,21000,14000,https://pokeca-chart.com/sv2a-203-165
81,シャワーズ(マスターボールミラー) [sv8a 030/187],2600,15842,13242,https://pokeca-chart.com/sv8a-030-187
72,いたずら好きのピチュー [214/S-P],4233,17420,13187,https://pokeca-chart.com/214-s-p
17,マリィのオーロンゲex [M2a 243/193],5999,19000,13001,https://pokeca-chart.com/m2a-243-193
63,ミカンのまなざし [sv8 135/106],2752,14500,11748,https://pokeca-chart.com/sv8-135-106
85,イーブイex [sv8a 224/187],4999,16650,11651,https://pokeca-chart.com/sv8a-224-187
38,ザシアンV [S12a 225/172],1700,11750,10050,https://pokeca-chart.com/s12a-225-172
88,ジャローダV [s11a 084/068],4399,13650,9251,https://pokeca-chart.com/s11a-084-068
9,スイクンV [S12a 215/172],5166,14000,8834,https://pokeca-chart.com/s12a-215-172
50,メロエッタex [sv11B 170/086],3000,11367,8367,https://pokeca-chart.com/sv11b-170-086
11,ウネルミナモex [SV5K 094/071],3700,10500,6800,https://pokeca-chart.com/sv5k-094-071
93,パオジアンex [SV2P 093/071],3700,10499,6799,https://pokeca-chart.com/sv2p-093-071
48,ウェーニバルex [SV1a 098/073],2576,8950,6374,https://pokeca-chart.com/sv1a-098-073
98,ペパー [SV4a 353/190],1050,6555,5505,https://pokeca-chart.com/sv4a-353-190
42,スグリ [SV6 122/101],800,5990,5190,https://pokeca-chart.com/sv6-122-101
29,グソクムシャex [SV4K 088/066],2400,7300,4900,https://pokeca-chart.com/sv4k-088-066
54,ブライア [sv7 126/102],700,4555,3855,https://pokeca-chart.com/sv7-126-102
34,パルデアの学生 [SV4a 346/190],500,2500,2000,https://pokeca-chart.com/sv4a-346-190
