rank,name,mint_price,psa10_price,diff,url
54,ラティアス&ラティオスGX [SM9 105/095],349999,899999,550000,https://pokeca-chart.com/sm9-105-095
75,アイリス (1ed) [BW9 082/076],16000,415000,399000,https://pokeca-chart.com/bw9-082-076
38,ブラッキーVMAX [S6a 095/069],490000,820400,330400,https://pokeca-chart.com/s6a-095-069
40,ピカチュウex [MC 764/742],314000,634000,320000,https://pokeca-chart.com/mc-764-742
1,ミュウツー&ミュウGX [SM11 098/094],277777,590000,312223,https://pokeca-chart.com/sm11-098-094
28,レックウザV [S7R 076/067],158000,345000,187000,https://pokeca-chart.com/s7r-076-067
79,ピカチュウ [001/S-P],71100,208000,136900,https://pokeca-chart.com/001-s-p
19,リーリエのピッピex [MC 765/742],98000,228500,130500,https://pokeca-chart.com/mc-765-742
33,ミュウVMAX [s8 119/100],150000,272000,122000,https://pokeca-chart.com/s8-119-100
16,リザードン [S8a-P 001/025],92000,170000,78000,https://pokeca-chart.com/s8a-p-001-025
72,_のピカチュウ [S8a 007/025],64990,140356,75366,https://pokeca-chart.com/s8a-007-025
20,ゼクロムex [sv11B 174/086],75000,132500,57500,https://pokeca-chart.com/sv11b-174-086
66,ピカチュウ [SV4a 236/190],9333,63000,53667,https://pokeca-chart.com/sv4a-236-190
47,ミュウツーV [s10b 074/071],17600,67999,50399,https://pokeca-chart.com/s10b-074-071
98,リザードンex [SV4a 349/190],42394,89800,47406,https://pokeca-chart.com/sv4a-349-190
15,ピカチュウ [S12a 205/172],58000,104080,46080,https://pokeca-chart.com/s12a-205-172
55,メガカイリューex [M2a 246/193],39000,83500,44500,https://pokeca-chart.com/m2a-246-193
93,ブラッキーex [sv8a 217/187],65000,108420,43420,https://pokeca-chart.com/sv8a-217-187
56,ピカチュウ [CLL 008/032],18900,59900,41000,https://pokeca-chart.com/cll-008-032
99,ピカチュウ [SM11b 054/049],31000,70500,39500,https://pokeca-chart.com/sm11b-054-049
5,リザードンV [s9 103/100],42999,81999,39000,https://pokeca-chart.com/s9-103-100
18,ニンフィアV [S6a 083/069],20666,55400,34734,https://pokeca-chart.com/s6a-083-069
86,エーフィV [S6a 081/069],18066,52700,34634,https://pokeca-chart.com/s6a-081-069
12,リザードンex [SV3 139/108],12500,44000,31500,https://pokeca-chart.com/sv3-139-108
69,ピカチュウex [sv8a 236/187],13200,44000,30800,https://pokeca-chart.com/sv8a-236-187
37,アルセウスVSTAR [S12a 262/172],16229,46500,30271,https://pokeca-chart.com/s12a-262-172
83,ミュウツーVSTAR [s10b 091/071],7750,36300,28550,https://pokeca-chart.com/s10b-091-071
61,カメックスex [SV2a 202/165],21000,49500,28500,https://pokeca-chart.com/sv2a-202-165
17,チラチーノex [M4 117/083],4875,33333,28458,https://pokeca-chart.com/m4-117-083
10,ブラッキーVMAX [S8b 245/184],10750,36300,25550,https://pokeca-chart.com/s8b-245-184
70,メガリザードンXex [M2a 223/193],9200,34489,25289,https://pokeca-chart.com/m2a-223-193
68,エリカの招待 [SV2a 206/165],7200,32000,24800,https://pokeca-chart.com/sv2a-206-165
22,シャワーズV [S6a 075/069],17350,39749,22399,https://pokeca-chart.com/s6a-075-069
24,シロナ＆カトレア [SM12 106/095],16499,38000,21501,https://pokeca-chart.com/sm12-106-095
2,かがやくリザードン [s10b 011/071],3999,24833,20834,https://pokeca-chart.com/s10b-011-071
97,イーブイ(マスターボールミラー) [sv8a 125/187],2978,22980,20002,https://pokeca-chart.com/sv8a-125-187
94,ミミッキュVMAX [S8b 234/184],7033,25750,18717,https://pokeca-chart.com/s8b-234-184
29,サナ [S7R 077/067],7900,26475,18575,https://pokeca-chart.com/s7r-077-067
96,メガサーナイトex [M1S 087/063],15333,33000,17667,https://pokeca-chart.com/m1s-087-063
64,エーフィ [066/SV-P],9999,26900,16901,https://pokeca-chart.com/066-sv-p
52,ロケット団のファイヤーex [sv10 124/098],19258,35966,16708,https://pokeca-chart.com/sv10-124-098
73,オリジンパルキアV [S10P 071/067],9700,26388,16688,https://pokeca-chart.com/s10p-071-067
77,サーフゴーex [sv3a 087/062],4899,21000,16101,https://pokeca-chart.com/sv3a-087-062
80,リザードンex [SV4a 331/190],2810,18500,15690,https://pokeca-chart.com/sv4a-331-190
91,シャワーズ [063/SV-P],9500,25075,15575,https://pokeca-chart.com/063-sv-p
21,ロケット団のアテナ [sv10 128/098],2888,17980,15092,https://pokeca-chart.com/sv10-128-098
78,ミカンのまなざし [sv8 135/106],2450,17000,14550,https://pokeca-chart.com/sv8-135-106
34,メガピクシーex [M3 112/080],3336,16833,13497,https://pokeca-chart.com/m3-112-080
90,ユウリ [S8b 276/184],6999,19999,13000,https://pokeca-chart.com/s8b-276-184
67,タロ [sv7 131/102],5000,17875,12875,https://pokeca-chart.com/sv7-131-102
81,オリジンパルキアVSTAR [S12a 259/172],10499,23100,12601,https://pokeca-chart.com/s12a-259-172
71,ピカチュウ [020/M-P],2600,14866,12266,https://pokeca-chart.com/020-m-p
8,マリィのオーロンゲex [M2a 243/193],5999,17900,11901,https://pokeca-chart.com/m2a-243-193
95,グレイシアVSTAR [S12a 217/172],4600,16400,11800,https://pokeca-chart.com/s12a-217-172
74,スイレンのお世話 [SV5a 093/066],3703,15500,11797,https://pokeca-chart.com/sv5a-093-066
43,マツリカ [SM12a 198/173],6000,17777,11777,https://pokeca-chart.com/sm12a-198-173
42,ブースター(マスターボールミラー) [sv8a 021/187],2999,13966,10967,https://pokeca-chart.com/sv8a-021-187
85,ギラティナVSTAR [S12a 261/172],26000,36800,10800,https://pokeca-chart.com/s12a-261-172
84,サザレ [SV5a 087/066],944,11000,10056,https://pokeca-chart.com/sv5a-087-066
35,デカヌチャンex [SV2D 093/071],4199,13333,9134,https://pokeca-chart.com/sv2d-093-071
11,パラソルおねえさん [sv3a 084/062],1000,10099,9099,https://pokeca-chart.com/sv3a-084-062
25,ヒスイダイケンキV [S12a 229/172],875,9500,8625,https://pokeca-chart.com/s12a-229-172
4,サイトウ [S8b 261/184],1500,10000,8500,https://pokeca-chart.com/s8b-261-184
3,アセロラの予感 [S8b 255/184],10000,18250,8250,https://pokeca-chart.com/s8b-255-184
100,ザシアンV [S12a 225/172],1400,9400,8000,https://pokeca-chart.com/s12a-225-172
32,ナンジャモのハラバリーex [sv9 114/100],990,8595,7605,https://pokeca-chart.com/sv9-114-100
44,メガフシギバナex [M1L 087/063],6980,14500,7520,https://pokeca-chart.com/m1l-087-063
51,レジギガスVSTAR [S12a 233/172],999,8000,7001,https://pokeca-chart.com/s12a-233-172
76,ロトムV [s11 104/100],1799,8400,6601,https://pokeca-chart.com/s11-104-100
48,カミツオロチex [sv7 127/102],2700,8980,6280,https://pokeca-chart.com/sv7-127-102
30,ハプウ [SM12a 195/173],1500,6999,5499,https://pokeca-chart.com/sm12a-195-173
31,パルデアの学生 [SV4a 346/190],500,2500,2000,https://pokeca-chart.com/sv4a-346-190
60,マツバの確信 [SV5K 092/071],777,399,-378,https://pokeca-chart.com/sv5k-092-071
