rank,name,mint_price,psa10_price,diff,url
98,ラティアス&ラティオスGX [SM9 105/095],310000,887000,577000,https://pokeca-chart.com/sm9-105-095
9,ゲンガー&ミミッキュGX [SM9 103/095],216600,581500,364900,https://pokeca-chart.com/sm9-103-095
1,ピカチュウ&ゼクロムGX [SM9 101/095],411111,654000,242889,https://pokeca-chart.com/sm9-101-095
18,ゲンガーVMAX [SGG 020/019],207750,399000,191250,https://pokeca-chart.com/sgg-020-019
52,ピカチュウV [s8a-G 001/015],110000,293875,183875,https://pokeca-chart.com/s8a-g-001-015
23,ピカチュウ [001/S-P],61100,210000,148900,https://pokeca-chart.com/001-s-p
10,ブラッキーGX [SM8b 229/150],79799,201333,121534,https://pokeca-chart.com/sm8b-229-150
30,ルギアV [s12 110/098],138400,225000,86600,https://pokeca-chart.com/s12-110-098
80,ピカチュウ [SV4a 236/190],8882,70000,61118,https://pokeca-chart.com/sv4a-236-190
68,バンギラスV [S5I 077/070],31666,85000,53334,https://pokeca-chart.com/s5i-077-070
76,ヒロシマのピカチュウ [261/SV-P],32000,84500,52500,https://pokeca-chart.com/261-sv-p
63,ゼイユ [SV6 130/101],21000,70000,49000,https://pokeca-chart.com/sv6-130-101
20,ミュウツーV [s10b 074/071],15000,58000,43000,https://pokeca-chart.com/s10b-074-071
82,ロケット団のミュウツーex [M2a 237/193],25996,68000,42004,https://pokeca-chart.com/m2a-237-193
69,リザードンex [SV3 134/108],60000,96500,36500,https://pokeca-chart.com/sv3-134-108
33,シロナ [SM8b 153/150],27300,63750,36450,https://pokeca-chart.com/sm8b-153-150
32,リザードンVSTAR [S12a 212/172],13944,46159,32215,https://pokeca-chart.com/s12a-212-172
15,レシラム&ゼクロムGX [SM11b 064/049],30750,61850,31100,https://pokeca-chart.com/sm11b-064-049
28,ブラッキー(マスターボールミラー) [sv8a 092/187],16666,43222,26556,https://pokeca-chart.com/sv8a-092-187
55,スターミーV [S9a 083/067],11778,37600,25822,https://pokeca-chart.com/s9a-083-067
25,メガリザードンXex [M2a 223/193],9500,34450,24950,https://pokeca-chart.com/m2a-223-193
85,サンダーex [SV2a 204/165],17000,41450,24450,https://pokeca-chart.com/sv2a-204-165
81,ヒビキのホウオウex [sv9a 090/063],4000,28000,24000,https://pokeca-chart.com/sv9a-090-063
64,フシギバナex [SV2a 200/165],17388,40499,23111,https://pokeca-chart.com/sv2a-200-165
75,インテレオンVMAX [SGI 023/022],7000,29900,22900,https://pokeca-chart.com/sgi-023-022
88,ピカチュウ [S10a 073/071],7000,29762,22762,https://pokeca-chart.com/s10a-073-071
77,メイのはげまし [M3 107/080],2555,25000,22445,https://pokeca-chart.com/m3-107-080
46,イーブイ [062/SV-P],10437,30367,19930,https://pokeca-chart.com/062-sv-p
29,ニンフィアVMAX [S8b 232/184],9999,28980,18981,https://pokeca-chart.com/s8b-232-184
7,ロケット団のファイヤーex [sv10 124/098],18000,36500,18500,https://pokeca-chart.com/sv10-124-098
94,ニンフィア [070/SV-P],10333,28244,17911,https://pokeca-chart.com/070-sv-p
59,ゼクロムex [sv11B 169/086],29000,46000,17000,https://pokeca-chart.com/sv11b-169-086
19,ミュウツーVSTAR [s10b 091/071],8250,25000,16750,https://pokeca-chart.com/s10b-091-071
89,ゼラオラV [S6K 074/070],14000,29800,15800,https://pokeca-chart.com/s6k-074-070
62,オリジンパルキアVSTAR [S12a 259/172],8900,24000,15100,https://pokeca-chart.com/s12a-259-172
86,エリカの招待 [SV2a 196/165],3500,18500,15000,https://pokeca-chart.com/sv2a-196-165
44,エーフィex [sv8a 211/187],9499,24444,14945,https://pokeca-chart.com/sv8a-211-187
90,ブースター [065/SV-P],10500,25019,14519,https://pokeca-chart.com/065-sv-p
11,ガブリアスex [sv3a 085/062],5555,19999,14444,https://pokeca-chart.com/sv3a-085-062
27,オリジンディアルガVSTAR [S12a 260/172],10078,24166,14088,https://pokeca-chart.com/s12a-260-172
45,シロナのガブリアスex [sv9a 091/063],5888,19800,13912,https://pokeca-chart.com/sv9a-091-063
83,カイ [S10P 077/067],6400,20225,13825,https://pokeca-chart.com/s10p-077-067
14,カイ [S12a 236/172],4199,16740,12541,https://pokeca-chart.com/s12a-236-172
73,ガラルの仲間たち [S8b 258/184],4500,16875,12375,https://pokeca-chart.com/s8b-258-184
36,ゼラオラVSTAR [S12a 220/172],2999,15267,12268,https://pokeca-chart.com/s12a-220-172
54,ダイゴのメタグロスex [M2a 245/193],4000,16000,12000,https://pokeca-chart.com/m2a-245-193
87,Nのゾロアークex [sv9 127/100],8385,20333,11948,https://pokeca-chart.com/sv9-127-100
74,イーブイex [sv8a 224/187],4999,16831,11832,https://pokeca-chart.com/sv8a-224-187
60,コルニの気合い [S5R 079/070],4100,15720,11620,https://pokeca-chart.com/s5r-079-070
70,グレイシアex  [sv8a 206/187],8682,19850,11168,https://pokeca-chart.com/sv8a-206-187
2,Nの覚悟 [SM11b 066/049],5378,16500,11122,https://pokeca-chart.com/sm11b-066-049
35,メロコ [SV4K 092/066],2100,12750,10650,https://pokeca-chart.com/sv4k-092-066
8,シャワーズ(マスターボールミラー) [sv8a 030/187],2777,12999,10222,https://pokeca-chart.com/sv8a-030-187
71,メガラティアスex [M1S 088/063],4600,14722,10122,https://pokeca-chart.com/m1s-088-063
96,フウロ [S4a 195/190],4200,14171,9971,https://pokeca-chart.com/s4a-195-190
95,ヒスイゾロアークVSTAR [S12a 234/172],2900,11941,9041,https://pokeca-chart.com/s12a-234-172
79,フヨウ [S5l 080/070],2111,10650,8539,https://pokeca-chart.com/s5l-080-070
65,ザシアンV [S12a 225/172],1500,9899,8399,https://pokeca-chart.com/s12a-225-172
5,ボタン [SV1S 100/078],980,9350,8370,https://pokeca-chart.com/sv1s-100-078
66,キチキギスex [M2a 244/193],2380,10666,8286,https://pokeca-chart.com/m2a-244-193
78,ビワ [sv8a 197/187],799,8500,7701,https://pokeca-chart.com/sv8a-197-187
61,スグリ [sv8a 230/187],1100,8500,7400,https://pokeca-chart.com/sv8a-230-187
6,チルタリス [s11a 074/068],1336,8184,6848,https://pokeca-chart.com/s11a-074-068
12,ブリムオンVMAX [S12a 224/172],677,7500,6823,https://pokeca-chart.com/s12a-224-172
26,カミツオロチex [sv7 127/102],2200,8980,6780,https://pokeca-chart.com/sv7-127-102
50,テツノイサハex [SV5M 093/071],2290,9000,6710,https://pokeca-chart.com/sv5m-093-071
67,タケルライコex [SV5K 095/071],5555,12100,6545,https://pokeca-chart.com/sv5k-095-071
97,ノボリとクダリ [SM8b 155/150],3800,10283,6483,https://pokeca-chart.com/sm8b-155-150
92,ネモ [SV4a 343/190],444,6300,5856,https://pokeca-chart.com/sv4a-343-190
47,モモワロウex [sv6a 090/064],1800,7500,5700,https://pokeca-chart.com/sv6a-090-064
53,ゲノセクトex [sv11B 172/086],2350,7800,5450,https://pokeca-chart.com/sv11b-172-086
4,ロケット団のミュウツーex [sv10 130/098],10750,16000,5250,https://pokeca-chart.com/sv10-130-098
56,マサキの転送 [SV2a 199/165],399,5000,4601,https://pokeca-chart.com/sv2a-199-165
3,オーガポンかまどのめんex [SV6 126/101],750,4900,4150,https://pokeca-chart.com/sv6-126-101
100,ネルケ [SV4a 352/190],1700,1800,100,https://pokeca-chart.com/sv4a-352-190
