rank,name,mint_price,psa10_price,diff,url
14,ピカチュウ [288/SM-P],1500000,2350000,850000,https://pokeca-chart.com/288-sm-p
1,イーブイ [287/SM-P],300000,770000,470000,https://pokeca-chart.com/287-sm-p
43,ラティアス&ラティオスGX [SM9 105/095],398000,830000,432000,https://pokeca-chart.com/sm9-105-095
2,ミュウツー&ミュウGX [SM11 098/094],199629,614600,414971,https://pokeca-chart.com/sm11-098-094
22,メガリザードンXex [M2 116/080],248500,625000,376500,https://pokeca-chart.com/m2-116-080
47,レシラム&リザードンGX [SM10 097/095],105200,353349,248149,https://pokeca-chart.com/sm10-097-095
39,ブラッキー&ダークライGX [SM12a 182/173],177777,376685,198908,https://pokeca-chart.com/sm12a-182-173
82,メガカイリューex [M2a 250/193],41281,161000,119719,https://pokeca-chart.com/m2a-250-193
25,_のピカチュウ [S8a 007/025],58888,164000,105112,https://pokeca-chart.com/s8a-007-025
50,メガリザードンXex [M2 110/080],99800,197800,98000,https://pokeca-chart.com/m2-110-080
4,ピカチュウ(マスターボールミラー) [SV2a 025/165],79500,176125,96625,https://pokeca-chart.com/sv2a-025-165
37,ピカチュウex [WCS23 001/030],47900,134000,86100,https://pokeca-chart.com/wcs23-001-030
28,ピカチュウ [S12a 205/172],42222,127750,85528,https://pokeca-chart.com/s12a-205-172
97,ピカチュウex [M2a 234/193],58833,127633,68800,https://pokeca-chart.com/m2a-234-193
55,メガゲッコウガex [M4 114/083],51824,120333,68509,https://pokeca-chart.com/m4-114-083
23,レッドの挑戦 [SM12a 201/173],26000,89000,63000,https://pokeca-chart.com/sm12a-201-173
99,トウホクのピカチュウ [260/SV-P],18650,80872,62222,https://pokeca-chart.com/260-sv-p
29,ピカチュウ [323/S-P],87000,149000,62000,https://pokeca-chart.com/323-s-p
54,メガメガニウムex [MC 761/742],34800,89900,55100,https://pokeca-chart.com/mc-761-742
24,ピカチュウVMAX [S8b 279/184],20111,74333,54222,https://pokeca-chart.com/s8b-279-184
66,ゼイユ [SV6 130/101],22222,76222,54000,https://pokeca-chart.com/sv6-130-101
38,リザードンex [SV3 139/108],9000,61500,52500,https://pokeca-chart.com/sv3-139-108
63,ミュウex [SV2a 208/165],10778,62000,51222,https://pokeca-chart.com/sv2a-208-165
8,ピカチュウ [208/S-P],23333,72114,48781,https://pokeca-chart.com/208-s-p
30,ピカチュウ [SM11b 054/049],31526,77770,46244,https://pokeca-chart.com/sm11b-054-049
89,ブルーの探索 [SM9b 061/054],20400,66600,46200,https://pokeca-chart.com/sm9b-061-054
5,ピカチュウex [sv8a 236/187],11800,57000,45200,https://pokeca-chart.com/sv8a-236-187
90,ピカチュウex [sv8 136/106],23241,66750,43509,https://pokeca-chart.com/sv8-136-106
3,イーブイ [MC 755/742],60000,100200,40200,https://pokeca-chart.com/mc-755-742
84,ピカチュウ [SV4a 236/190],6528,44237,37709,https://pokeca-chart.com/sv4a-236-190
64,ニャースex [M3 114/080],10555,41650,31095,https://pokeca-chart.com/m3-114-080
13,ミュウツー [CLK 014/032],8000,38700,30700,https://pokeca-chart.com/clk-014-032
59,アカネ [SM8 101/095],9555,40000,30445,https://pokeca-chart.com/sm8-101-095
87,シロナ [SM8b 153/150],31000,61000,30000,https://pokeca-chart.com/sm8b-153-150
19,ひかるコイキング [S8a-P 010/025],22222,49900,27678,https://pokeca-chart.com/s8a-p-010-025
78,ピカチュウ [S10a 073/071],5500,32550,27050,https://pokeca-chart.com/s10a-073-071
21,リザードンV [S12a 211/172],6233,32400,26167,https://pokeca-chart.com/s12a-211-172
26,フシギバナex [SV2a 200/165],22222,47200,24978,https://pokeca-chart.com/sv2a-200-165
60,サーナイトex [SV4a 348/190],12900,36800,23900,https://pokeca-chart.com/sv4a-348-190
41,ヒビキのホウオウex [sv9a 090/063],4150,28000,23850,https://pokeca-chart.com/sv9a-090-063
45,ピカチュウ [SV2a 173/165],4300,27518,23218,https://pokeca-chart.com/sv2a-173-165
57,ナツメの暗示 [SM9 109/095],8000,31000,23000,https://pokeca-chart.com/sm9-109-095
33,メガルカリオex [M1L 088/063],9000,31200,22200,https://pokeca-chart.com/m1l-088-063
88,カナリィ [M2a 248/193],4866,26326,21460,https://pokeca-chart.com/m2a-248-193
86,リーフィアV [S6a 071/069],18000,39400,21400,https://pokeca-chart.com/s6a-071-069
48,ニンフィアex [sv8a 212/187],18000,38900,20900,https://pokeca-chart.com/sv8a-212-187
17,ミュウツー [SV2a 183/165],3444,23499,20055,https://pokeca-chart.com/sv2a-183-165
7,かがやくリザードン [s10b 011/071],2800,21478,18678,https://pokeca-chart.com/s10b-011-071
