rank,name,mint_price,psa10_price,diff,url
13,ブラッキーVMAX [S6a 095/069],390000,798000,408000,https://pokeca-chart.com/s6a-095-069
33,メガリザードンXex [M2 116/080],220000,624800,404800,https://pokeca-chart.com/m2-116-080
100,Pikachu with Grey Felt Hat [SVP EN 085],180000,506444,326444,https://pokeca-chart.com/svp-en-085
84,ピカチュウex [MC 764/742],238500,550283,311783,https://pokeca-chart.com/mc-764-742
15,ブラッキー&ダークライGX [SM12a 182/173],150200,351250,201050,https://pokeca-chart.com/sm12a-182-173
6,レックウザV [S7R 076/067],110000,279333,169333,https://pokeca-chart.com/s7r-076-067
7,ミュウVMAX [s8 119/100],135000,303500,168500,https://pokeca-chart.com/s8-119-100
70,ゲンガーVMAX [SGG 020/019],226500,384700,158200,https://pokeca-chart.com/sgg-020-019
82,リザードン [S8a-P 001/025],63323,205628,142305,https://pokeca-chart.com/s8a-p-001-025
50,リーリエのピッピex [MC 765/742],102500,234900,132400,https://pokeca-chart.com/mc-765-742
38,_のピカチュウ [S8a 007/025],58888,184300,125412,https://pokeca-chart.com/s8a-007-025
72,ピカチュウ(マスターボールミラー) [SV2a 025/165],63700,167167,103467,https://pokeca-chart.com/sv2a-025-165
53,ピカチュウ [323/S-P],60000,161709,101709,https://pokeca-chart.com/323-s-p
28,ゼクロムex [sv11B 174/086],59000,147754,88754,https://pokeca-chart.com/sv11b-174-086
35,ミュウex [SV4a 347/190],70000,154500,84500,https://pokeca-chart.com/sv4a-347-190
47,メガゲンガーex [M2a 240/193],55000,132059,77059,https://pokeca-chart.com/m2a-240-193
85,ヒロシマのピカチュウ [261/SV-P],23000,87418,64418,https://pokeca-chart.com/261-sv-p
1,ピカチュウ [CLL 008/032],16000,80211,64211,https://pokeca-chart.com/cll-008-032
29,トウホクのピカチュウ [260/SV-P],18444,78506,60062,https://pokeca-chart.com/260-sv-p
69,ブラッキーex [sv8a 217/187],57583,116859,59276,https://pokeca-chart.com/sv8a-217-187
87,メガエンブオーex [MC 762/742],12000,70000,58000,https://pokeca-chart.com/mc-762-742
88,ロケット団のミュウツーex [M2a 237/193],18999,76813,57814,https://pokeca-chart.com/m2a-237-193
23,ゼイユ [SV6 130/101],21833,77777,55944,https://pokeca-chart.com/sv6-130-101
