rank,name,mint_price,psa10_price,diff,url
33,ゲンガー&ミミッキュGX [SM9 103/095],222622,559000,336378,https://pokeca-chart.com/sm9-103-095
73,レックウザV [S7R 076/067],142000,315000,173000,https://pokeca-chart.com/s7r-076-067
1,ミュウVMAX [s8 119/100],171851,285375,113524,https://pokeca-chart.com/s8-119-100
58,ミュウ [S8a 030/028],27000,115167,88167,https://pokeca-chart.com/s8a-030-028
17,_のピカチュウ [S8a 007/025],67255,148097,80842,https://pokeca-chart.com/s8a-007-025
11,ピカチュウ [SV4a 236/190],7388,76814,69426,https://pokeca-chart.com/sv4a-236-190
37,ブラッキーV [S6a 085/069],43999,112480,68481,https://pokeca-chart.com/s6a-085-069
7,メガリザードンXex [M2 110/080],140833,209197,68364,https://pokeca-chart.com/m2-110-080
55,ピカチュウex [M2a 234/193],63000,129400,66400,https://pokeca-chart.com/m2a-234-193
82,リザードン [S8a-P 001/025],100000,165000,65000,https://pokeca-chart.com/s8a-p-001-025
54,ピカチュウex [WCS23 001/030],60500,125000,64500,https://pokeca-chart.com/wcs23-001-030
30,メイのはげまし [M3 115/080],20168,79999,59831,https://pokeca-chart.com/m3-115-080
27,ソルガレオ&ルナアーラGX [SM11b 063/049],40500,98899,58399,https://pokeca-chart.com/sm11b-063-049
81,リーリエの全力 [SM11b 068/049],33333,91000,57667,https://pokeca-chart.com/sm11b-068-049
79,ゼイユ [SV6 130/101],20799,75333,54534,https://pokeca-chart.com/sv6-130-101
12,ミュウツーV [s10b 074/071],11000,64000,53000,https://pokeca-chart.com/s10b-074-071
50,メガカイリューex [M2a 246/193],38003,86333,48330,https://pokeca-chart.com/m2a-246-193
80,ピカチュウ [SM11b 054/049],29000,73000,44000,https://pokeca-chart.com/sm11b-054-049
25,ピカチュウ [CLL 008/032],16499,60000,43501,https://pokeca-chart.com/cll-008-032
76,名探偵ピカチュウ [098/SV-P],33895,75000,41105,https://pokeca-chart.com/098-sv-p
62,ピカチュウ [208/S-P],24130,64793,40663,https://pokeca-chart.com/208-s-p
39,カスミ＆カンナ [SM12a 191/173],40000,77744,37744,https://pokeca-chart.com/sm12a-191-173
91,エリカのおもてなし [SM9 107/095],14900,49200,34300,https://pokeca-chart.com/sm9-107-095
32,チラチーノex [M4 117/083],4340,35800,31460,https://pokeca-chart.com/m4-117-083
3,ギラティナVSTAR [s11 125/100],8150,33333,25183,https://pokeca-chart.com/s11-125-100
78,ブラッキー [067/SV-P],24166,48999,24833,https://pokeca-chart.com/067-sv-p
49,ピカチュウ [SV2a 173/165],5101,27782,22681,https://pokeca-chart.com/sv2a-173-165
47,アルセウスV [S9 112/100],8777,28250,19473,https://pokeca-chart.com/s9-112-100
18,かがやくリザードン [s10b 011/071],3053,22490,19437,https://pokeca-chart.com/s10b-011-071
9,リーフィアV [S6a 071/069],19999,38999,19000,https://pokeca-chart.com/s6a-071-069
28,ポケモンセンターのお姉さん [069/S-P],27000,44444,17444,https://pokeca-chart.com/069-s-p
99,イーブイ [SV5a 078/066],4104,19129,15025,https://pokeca-chart.com/sv5a-078-066
75,シャワーズ [063/SV-P],9800,24500,14700,https://pokeca-chart.com/063-sv-p
16,エリカの招待 [SV2a 196/165],3667,18000,14333,https://pokeca-chart.com/sv2a-196-165
21,グレイシア [069/SV-P],9999,23610,13611,https://pokeca-chart.com/069-sv-p
59,リーフィアex [sv8a 200/187],8277,21500,13223,https://pokeca-chart.com/sv8a-200-187
92,イーブイex [sv8a 224/187],5060,17500,12440,https://pokeca-chart.com/sv8a-224-187
23,かがやくカメックス [s10b 018/071],1075,13300,12225,https://pokeca-chart.com/s10b-018-071
57,ミロカロスex [sv8 131/106],10250,22250,12000,https://pokeca-chart.com/sv8-131-106
64,メガラティアスex [M1S 088/063],4800,15850,11050,https://pokeca-chart.com/m1s-088-063
52,サンダースex [sv8a 209/187],6650,17325,10675,https://pokeca-chart.com/sv8a-209-187
83,シャワーズex [sv8a 205/187],8000,18500,10500,https://pokeca-chart.com/sv8a-205-187
45,アセロラのいたずら [M1S 084/063],1990,11800,9810,https://pokeca-chart.com/m1s-084-063
14,サカキのカリスマ [SV2a 197/165],666,9933,9267,https://pokeca-chart.com/sv2a-197-165
65,ルスワール [SM8b 159/150],7350,16500,9150,https://pokeca-chart.com/sm8b-159-150
5,ミミッキュ [SV4a 341/190],2328,10800,8472,https://pokeca-chart.com/sv4a-341-190
36,フウロ [S4a 195/190],3666,12125,8459,https://pokeca-chart.com/s4a-195-190
19,タロ [sv7 124/102],1700,9890,8190,https://pokeca-chart.com/sv7-124-102
71,カミツオロチex [sv7 127/102],2250,8980,6730,https://pokeca-chart.com/sv7-127-102
13,ドラピオンV [S12a 227/172],666,6999,6333,https://pokeca-chart.com/s12a-227-172
67,ヒスイダイケンキV [S12a 229/172],1111,6999,5888,https://pokeca-chart.com/s12a-229-172
41,バウッツェルex [sv7 129/102],2799,8500,5701,https://pokeca-chart.com/sv7-129-102
42,グソクムシャex [SV4K 088/066],2100,7300,5200,https://pokeca-chart.com/sv4k-088-066
43,マサキの転送 [SV2a 199/165],400,5000,4600,https://pokeca-chart.com/sv2a-199-165
69,なかよしポフィン [SV6 133/101],2209,5500,3291,https://pokeca-chart.com/sv6-133-101
100,グズマ [SM8b 152/150],4500,5555,1055,https://pokeca-chart.com/sm8b-152-150
