rank,name,mint_price,psa10_price,diff,url
10,リザードンEX [276/XY-P],584444,1150000,565556,https://pokeca-chart.com/276-xy-p
35,ゲンガー&ミミッキュGX [SM9 103/095],222622,559000,336378,https://pokeca-chart.com/sm9-103-095
70,レックウザV [S7R 076/067],142000,329667,187667,https://pokeca-chart.com/s7r-076-067
48,メガルカリオex [M1L 092/063],58500,173500,115000,https://pokeca-chart.com/m1l-092-063
50,エリカのおもてなし [SM12a 190/173],84700,189500,104800,https://pokeca-chart.com/sm12a-190-173
53,_のピカチュウ [S8a 007/025],53999,137500,83501,https://pokeca-chart.com/s8a-007-025
23,メガジガルデex [M3 117/080],32000,113000,81000,https://pokeca-chart.com/m3-117-080
14,ピカチュウ [SV4a 236/190],7433,76229,68796,https://pokeca-chart.com/sv4a-236-190
80,ブラッキーV [S6a 085/069],43999,112033,68034,https://pokeca-chart.com/s6a-085-069
15,メガリザードンXex [M2 110/080],140833,206800,65967,https://pokeca-chart.com/m2-110-080
44,メガゲンガーex [M2a 240/193],75000,139711,64711,https://pokeca-chart.com/m2a-240-193
61,エリカのモンジャラ [MC 743/742],16000,78884,62884,https://pokeca-chart.com/mc-743-742
85,ピカチュウ [323/S-P],82000,143800,61800,https://pokeca-chart.com/323-s-p
31,メイのはげまし [M3 115/080],20326,81250,60924,https://pokeca-chart.com/m3-115-080
18,ピカチュウex [M2a 234/193],66900,124583,57683,https://pokeca-chart.com/m2a-234-193
33,ソルガレオ&ルナアーラGX [SM11b 063/049],40500,97757,57257,https://pokeca-chart.com/sm11b-063-049
74,ピカチュウex [sv8 132/106],85000,139256,54256,https://pokeca-chart.com/sv8-132-106
51,ミュウツーV [s10b 074/071],12500,64136,51636,https://pokeca-chart.com/s10b-074-071
4,ピカチュウex [WCS23 001/030],70000,121500,51500,https://pokeca-chart.com/wcs23-001-030
67,ピカチュウ [SM11b 054/049],29500,74000,44500,https://pokeca-chart.com/sm11b-054-049
46,メガカイリューex [M2a 246/193],44000,87295,43295,https://pokeca-chart.com/m2a-246-193
92,シロナ [SM8b 153/150],28944,69800,40856,https://pokeca-chart.com/sm8b-153-150
58,リザードンex [SV3 139/108],10250,49250,39000,https://pokeca-chart.com/sv3-139-108
79,カヒリ [SM7a 065/060],6000,43350,37350,https://pokeca-chart.com/sm7a-065-060
87,リザードンVMAX [S4a 308/190],23644,59000,35356,https://pokeca-chart.com/s4a-308-190
78,シロナのガブリアスex [sv9a 087/063],35555,64499,28944,https://pokeca-chart.com/sv9a-087-063
100,リーリエのピッピex [sv9 126/100],28667,56999,28332,https://pokeca-chart.com/sv9-126-100
24,カメックスex [SV2a 202/165],22999,51300,28301,https://pokeca-chart.com/sv2a-202-165
26,ブラッキー [067/SV-P],24444,52500,28056,https://pokeca-chart.com/067-sv-p
76,トウコ [sv11W 173/086],8400,35800,27400,https://pokeca-chart.com/sv11w-173-086
86,ブラッキー(マスターボールミラー) [sv8a 092/187],18000,44000,26000,https://pokeca-chart.com/sv8a-092-187
17,インテレオンVMAX [SGI 023/022],6500,31000,24500,https://pokeca-chart.com/sgi-023-022
3,ギラティナVSTAR [s11 125/100],9000,33333,24333,https://pokeca-chart.com/s11-125-100
40,ピカチュウ [SV2a 173/165],5266,28000,22734,https://pokeca-chart.com/sv2a-173-165
37,リザードンex [SV3 125/108],3000,22222,19222,https://pokeca-chart.com/sv3-125-108
34,エーフィex [sv8a 211/187],9266,27533,18267,https://pokeca-chart.com/sv8a-211-187
