rank,name,mint_price,psa10_price,diff,url
72,ブラッキーVMAX [S6a 095/069],480000,895000,415000,https://pokeca-chart.com/s6a-095-069
3,Pikachu with Grey Felt Hat [SVP EN 085],173000,490000,317000,https://pokeca-chart.com/svp-en-085
11,メガリザードンXex [M2 116/080],295000,599000,304000,https://pokeca-chart.com/m2-116-080
1,ミュウツー&ミュウGX [SM11 098/094],277777,552500,274723,https://pokeca-chart.com/sm11-098-094
19,ルチア [SM7 104/096],155000,273833,118833,https://pokeca-chart.com/sm7-104-096
5,ルギアV [s12 110/098],150000,230000,80000,https://pokeca-chart.com/s12-110-098
28,ミュウex [SV2a 205/165],40000,113778,73778,https://pokeca-chart.com/sv2a-205-165
14,ピカチュウ [SV4a 236/190],10604,73500,62896,https://pokeca-chart.com/sv4a-236-190
16,メイのはげまし [M3 115/080],21053,75900,54847,https://pokeca-chart.com/m3-115-080
46,リーリエの全力 [SM11b 068/049],35407,84999,49592,https://pokeca-chart.com/sm11b-068-049
53,トウホクのピカチュウ [260/SV-P],18888,68317,49429,https://pokeca-chart.com/260-sv-p
75,ブラッキー☆ [s8a-p 012/025],27999,73999,46000,https://pokeca-chart.com/s8a-p-012-025
96,ナンジャモ [SV2D 096/071],47900,92000,44100,https://pokeca-chart.com/sv2d-096-071
68,メガカイリューex [M2a 246/193],41500,80257,38757,https://pokeca-chart.com/m2a-246-193
30,エーフィVMAX [189/S-P],56300,90750,34450,https://pokeca-chart.com/189-s-p
42,ニンフィアV [S6a 083/069],22000,49412,27412,https://pokeca-chart.com/s6a-083-069
12,カメックスex [SV2a 202/165],23500,50000,26500,https://pokeca-chart.com/sv2a-202-165
47,ミュウツー [CLK 014/032],8500,34100,25600,https://pokeca-chart.com/clk-014-032
6,スターミーV [S9a 083/067],15555,40267,24712,https://pokeca-chart.com/s9a-083-067
66,ブラッキーVMAX [S8b 245/184],13000,37466,24466,https://pokeca-chart.com/s8b-245-184
58,メイのはげまし [M3 107/080],2599,26666,24067,https://pokeca-chart.com/m3-107-080
21,ひかるコイキング [S8a-P 010/025],22278,45633,23355,https://pokeca-chart.com/s8a-p-010-025
2,かがやくリザードン [s10b 011/071],4296,27500,23204,https://pokeca-chart.com/s10b-011-071
85,ナツメの暗示 [SM9 109/095],7988,30000,22012,https://pokeca-chart.com/sm9-109-095
82,ボスの指令 [MC 760/742],18888,39980,21092,https://pokeca-chart.com/mc-760-742
80,ピカチュウVMAX [S8b 223/184],19900,40500,20600,https://pokeca-chart.com/s8b-223-184
95,アセロラのいたずら [M1S 090/063],6200,26000,19800,https://pokeca-chart.com/m1s-090-063
89,ピカチュウ [001/SV-P],4450,24011,19561,https://pokeca-chart.com/001-sv-p
62,ボタン [SV4a 354/190],2800,22000,19200,https://pokeca-chart.com/sv4a-354-190
77,サナ [S7R 077/067],7900,25999,18099,https://pokeca-chart.com/s7r-077-067
8,シャワーズV [S6a 075/069],20000,37500,17500,https://pokeca-chart.com/s6a-075-069
92,ミュウツー [SV2a 183/165],3922,21220,17298,https://pokeca-chart.com/sv2a-183-165
64,トウコ [sv11W 173/086],8600,25000,16400,https://pokeca-chart.com/sv11w-173-086
70,メガスターミーex [M3 111/080],3610,18500,14890,https://pokeca-chart.com/m3-111-080
52,ミカンのまなざし [sv8 135/106],2900,17000,14100,https://pokeca-chart.com/sv8-135-106
79,エンテイV [S12a 213/172],3555,15300,11745,https://pokeca-chart.com/s12a-213-172
63,イーブイex [sv8a 224/187],5300,16850,11550,https://pokeca-chart.com/sv8a-224-187
37,メガディアンシーex [M2a 238/193],2242,13750,11508,https://pokeca-chart.com/m2a-238-193
29,デオキシスVMAX [S12a 222/172],2500,13490,10990,https://pokeca-chart.com/s12a-222-172
13,デオキシスVSTAR [S12a 223/172],2800,12990,10190,https://pokeca-chart.com/s12a-223-172
26,イーブイex [sv8a 223/187],6666,16129,9463,https://pokeca-chart.com/sv8a-223-187
94,ジャローダV [s11a 084/068],4399,13650,9251,https://pokeca-chart.com/s11a-084-068
44,ガラル ファイヤーV [S8b 242/184],1400,10000,8600,https://pokeca-chart.com/s8b-242-184
39,サザンドラex [sv8 133/106],4955,13499,8544,https://pokeca-chart.com/sv8-133-106
35,ナナミの手助け [SV2a 198/165],708,9000,8292,https://pokeca-chart.com/sv2a-198-165
76,テールナー [s11a 069/068],800,9000,8200,https://pokeca-chart.com/s11a-069-068
50,カシオペア [sv6a 085/064],555,7966,7411,https://pokeca-chart.com/sv6a-085-064
41,ウネルミナモex [SV5K 094/071],3700,10500,6800,https://pokeca-chart.com/sv5k-094-071
87,フーパV [S12a 231/172],888,7500,6612,https://pokeca-chart.com/s12a-231-172
99,ロケット団のミュウツーex [sv10 130/098],9500,16000,6500,https://pokeca-chart.com/sv10-130-098
31,ハプウ [SM12a 195/173],1500,6999,5499,https://pokeca-chart.com/sm12a-195-173
33,パルデアの学生 [SV4a 346/190],500,2500,2000,https://pokeca-chart.com/sv4a-346-190
60,マツバの確信 [SV5K 092/071],777,399,-378,https://pokeca-chart.com/sv5k-092-071
